類・品目,総合,財,生鮮食品を除く財,農水畜産物,生鮮商品,他の農水畜産物,米類,工業製品,食料工業製品,繊維製品,石油製品,他の工業製品,電気・都市ガス・水道,出版物,サービス,持家の帰属家賃を除くサービス,公共サービス,外食,公営・都市再生機構・公社家賃,家事関連サービス,医療・福祉関連サービス,運輸・通信関連サービス,教育関連サービス,教養娯楽関連サービス,一般サービス,外食,民営家賃,民営家賃（木造）,民営家賃（非木造）,持家の帰属家賃,持家の帰属家賃（木造）,持家の帰属家賃（非木造）,他のサービス,家事関連サービス,医療・福祉関連サービス,教育関連サービス,通信・教養娯楽関連サービス,耐久消費財,半耐久消費財,非耐久消費財,公共料金
200505,0.1,0.2,0.1,0.4,0.4,0.0,0.0,0.1,0.1,1.0,1.1,-0.3,0.0,0.1,0.2,0.2,0.1,,0.3,0.4,0.0,0.1,0.0,-0.1,0.1,0.1,-0.1,,,0.0,,,0.2,0.0,0.0,0.0,0.4,-0.5,0.5,0.1,0.1
200506,-0.4,-0.9,-0.4,-4.5,-5.0,-0.3,-0.2,-0.3,0.0,-0.4,-0.8,-0.5,0.0,0.1,-0.1,0.0,-0.1,,-0.1,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.1,,,-0.1,,,0.1,0.0,0.0,0.0,0.2,-1.2,-0.3,-1.0,-0.1
200507,-0.1,-0.4,-0.4,0.3,0.3,0.0,-0.1,-0.6,-0.1,-4.2,1.4,-0.3,-0.2,0.0,0.2,0.2,0.2,,-0.1,0.0,0.0,0.7,0.0,-0.3,0.2,0.0,0.0,,,0.0,,,0.5,0.0,0.0,0.0,1.0,-0.3,-2.7,0.1,0.1
200508,0.1,-0.1,-0.2,0.2,0.1,0.4,0.6,-0.2,-0.1,-1.9,2.2,-0.4,0.0,0.5,0.3,0.5,0.3,,-0.1,0.0,0.0,1.1,0.0,0.0,0.3,0.0,0.0,,,0.0,,,0.8,0.0,0.0,0.0,1.8,-0.8,-1.2,0.3,0.3
200509,0.3,1.0,0.9,1.6,2.0,0.0,-0.1,1.1,0.1,7.3,1.6,-0.1,0.0,-0.2,-0.3,-0.5,-0.4,,-0.1,0.0,0.0,-1.5,0.0,0.2,-0.3,0.1,0.1,,,0.1,,,-0.9,0.0,0.0,0.0,-1.9,-0.3,4.3,0.5,-0.4
200510,0.0,0.0,0.1,-0.9,-0.9,-1.2,-1.3,0.0,-0.1,1.1,0.6,-0.3,1.0,0.0,0.0,-0.1,0.1,,0.0,0.0,0.6,0.0,0.0,0.2,-0.1,-0.1,-0.1,,,0.0,,,-0.2,0.1,0.0,0.0,-0.4,-0.6,0.6,-0.1,0.4
200511,-0.4,-0.3,-0.1,-1.7,-1.8,-0.7,-0.6,-0.1,-0.1,0.5,0.0,-0.3,0.0,-0.1,-0.5,-0.6,-0.1,,0.1,-0.3,0.0,-0.2,0.0,0.0,-0.6,0.0,0.0,,,0.1,,,-1.5,-0.1,0.1,0.0,-3.1,-0.8,0.3,-0.3,-0.1
200512,0.1,0.0,-0.1,0.8,1.0,-0.7,-0.5,-0.1,0.0,-0.3,-0.5,-0.2,0.0,0.2,0.2,0.1,0.2,,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.1,,,0.1,,,0.1,0.0,0.0,0.0,0.3,-0.1,0.0,0.0,0.2
200601,0.1,0.5,-0.6,7.1,8.1,-0.3,-0.3,-0.9,0.0,-7.2,1.1,0.0,1.3,0.1,-0.2,-0.3,-0.1,,0.0,0.0,0.0,-0.4,0.0,0.0,-0.2,0.2,-0.1,,,0.0,,,-0.6,0.1,0.1,0.0,-1.4,-0.3,-4.4,1.8,0.3
200602,-0.3,-0.6,-0.1,-3.2,-3.6,0.1,0.0,-0.2,-0.1,-2.1,1.6,-0.2,0.0,-0.2,-0.1,-0.1,-0.2,,-0.1,0.0,0.0,-0.6,0.0,0.0,0.0,-0.1,0.0,,,0.1,,,-0.1,-0.1,0.0,0.0,-0.1,-0.8,-1.1,-0.6,-0.2
200603,0.2,0.2,0.4,-1.4,-1.5,-0.3,-0.2,0.5,0.0,4.2,0.7,-0.1,-0.1,0.1,0.2,0.4,0.5,,-0.1,0.0,0.0,1.4,0.0,0.0,0.1,0.1,-0.1,,,-0.2,,,0.4,0.0,0.0,0.0,0.8,-0.4,2.5,-0.2,0.3
200604,0.2,0.3,0.4,0.6,0.7,-0.2,-0.3,0.5,0.0,3.6,0.1,0.1,-0.4,0.0,0.0,0.0,-0.6,,0.6,0.3,-1.8,-1.2,0.6,0.1,0.2,0.0,0.0,,,0.0,,,0.6,0.1,0.9,0.7,0.9,0.0,2.2,0.1,-0.5
200605,0.3,0.6,0.2,2.3,2.6,-0.1,-0.1,0.3,-0.1,0.7,3.0,-0.2,0.0,0.0,0.2,0.2,0.0,,0.6,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.1,,,0.0,,,0.4,0.0,0.1,0.0,0.8,-0.3,0.5,0.7,0.0
200606,0.0,0.0,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.1,-0.1,0.1,-0.1,0.0,0.2,0.0,0.1,-0.1,,0.0,0.0,0.0,-0.5,0.0,0.0,0.1,0.1,-0.1,,,0.0,,,0.3,0.0,0.0,0.0,0.6,-0.6,-0.1,0.0,-0.1
200607,-0.3,-0.7,-0.3,-2.7,-3.0,-0.1,-0.1,-0.4,0.0,-3.9,0.5,0.2,-0.2,0.0,0.1,0.1,0.2,,-0.1,0.1,0.0,0.8,0.0,-0.3,0.1,0.0,0.0,,,-0.1,,,0.1,0.0,0.0,0.0,0.3,-0.4,-2.3,-0.3,0.4
200608,0.7,1.0,0.1,6.7,7.6,-0.4,-0.4,0.1,-0.1,-1.9,3.9,-0.3,0.0,0.2,0.3,0.5,0.3,,-0.1,-0.2,0.0,1.0,0.0,0.0,0.2,0.0,0.0,,,-0.2,,,0.9,0.0,-0.1,0.1,1.9,-0.7,-1.2,1.7,0.2
200609,0.0,0.4,0.7,-1.4,-1.5,0.0,0.1,0.8,0.2,6.5,0.1,-0.1,0.0,-0.3,-0.4,-0.5,-0.5,,-0.2,0.1,0.0,-1.6,0.0,0.2,-0.3,0.1,0.0,,,-0.1,,,-0.8,0.0,0.0,0.0,-1.7,-0.3,3.9,-0.2,-0.3
200610,-0.2,-0.4,-0.1,-1.9,-2.3,-0.1,-0.2,-0.1,-0.1,1.4,-1.7,-0.2,0.1,0.1,0.0,0.0,0.3,,0.0,0.0,1.5,0.0,0.0,0.1,-0.1,0.0,0.0,,,0.0,,,-0.3,0.0,0.1,0.0,-0.6,-0.3,0.7,-0.6,0.3
200611,-0.5,-0.8,-0.2,-4.5,-4.9,-0.1,-0.1,-0.2,0.1,0.2,-2.8,0.0,-0.1,0.0,-0.2,-0.2,0.0,,-0.1,0.0,0.0,-0.1,0.0,0.0,-0.2,0.1,-0.1,,,0.0,,,-0.5,0.1,0.3,0.0,-1.1,-0.4,0.1,-1.2,-0.1
200612,0.1,0.0,-0.2,1.6,1.8,-0.4,-0.3,-0.4,-0.1,-0.3,-1.1,-0.3,0.0,0.2,0.1,0.1,0.2,,-0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,,,0.1,,,0.1,-0.1,0.0,0.0,0.2,-0.6,-0.1,0.1,0.1
200701,-0.2,-0.2,-0.8,3.7,4.2,0.0,0.0,-1.1,0.0,-7.1,-0.7,-0.2,1.0,0.2,-0.1,-0.3,-0.1,,0.0,0.0,0.0,-0.1,0.0,0.0,-0.3,0.1,0.0,,,0.0,,,-0.6,-0.2,0.0,0.1,-1.3,-0.2,-4.2,0.8,0.3
200702,-0.5,-0.8,-0.5,-2.9,-3.2,0.0,-0.1,-0.5,0.0,-2.5,-2.3,0.0,0.0,-0.3,-0.1,-0.1,-0.1,,-0.1,0.0,0.0,-0.3,0.0,0.0,0.0,-0.1,0.0,,,0.1,,,-0.3,0.1,0.0,0.0,-0.6,-0.3,-1.3,-0.8,-0.1
200703,0.3,0.5,0.4,1.4,1.6,0.0,0.0,0.4,0.0,4.1,-0.2,-0.1,0.0,0.1,0.0,0.1,0.2,,0.0,0.0,0.0,0.6,0.0,0.0,-0.1,0.1,-0.1,,,-0.1,,,0.1,0.0,0.0,0.0,0.2,-0.4,2.4,0.2,0.1
200704,0.3,0.4,0.4,0.1,0.1,-0.3,-0.3,0.6,0.0,3.9,0.8,0.0,-0.4,0.0,0.2,0.2,0.0,,0.5,-0.2,0.2,-0.2,0.6,0.0,0.3,0.0,0.0,,,-0.1,,,0.6,0.1,1.9,0.5,1.0,0.1,2.3,0.1,-0.1
200705,0.3,0.4,0.3,1.0,1.2,0.0,0.0,0.4,0.0,0.7,3.3,-0.1,0.0,0.0,0.1,0.2,0.0,,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,,,0.0,,,0.4,0.0,0.1,0.0,0.8,-0.3,0.4,0.5,0.0
200706,-0.2,-0.3,0.0,-2.2,-2.5,0.0,0.0,0.0,0.0,-0.4,1.8,-0.3,0.0,0.1,0.0,-0.1,-0.1,,-0.1,0.0,-0.1,-0.3,0.0,0.0,-0.1,0.0,0.0,,,0.0,,,-0.1,0.0,0.2,0.0,-0.2,-0.9,-0.2,-0.3,-0.1
200707,-0.1,-0.4,-0.4,-0.6,-0.7,-0.2,-0.2,-0.4,0.1,-3.7,1.2,-0.2,-0.2,-0.1,0.1,0.3,0.2,,0.1,0.0,0.0,0.8,0.0,-0.4,0.2,0.1,0.0,,,0.1,,,0.4,-0.1,0.1,0.0,0.7,-0.1,-2.2,0.0,0.1
200708,0.5,0.6,0.0,4.2,4.8,0.1,0.1,-0.1,-0.1,-1.7,2.3,-0.2,0.0,0.3,0.5,0.7,0.5,,-0.2,0.4,0.0,1.2,0.0,0.0,0.4,0.3,-0.1,,,-0.1,,,1.1,0.1,0.0,0.0,2.4,-0.6,-1.1,1.1,0.4
200709,0.0,0.5,0.6,0.7,0.8,-0.3,-0.4,0.7,-0.1,6.2,-0.6,-0.1,0.0,-0.3,-0.4,-0.6,-0.5,,-0.1,0.0,0.0,-1.8,0.0,0.3,-0.3,0.0,0.0,,,0.0,,,-1.0,0.0,0.4,0.0,-2.1,-0.1,3.7,0.0,-0.4
200710,0.3,0.4,0.4,0.2,0.4,-0.6,-0.6,0.4,0.3,1.3,0.8,0.2,0.7,0.1,0.0,-0.1,0.0,,-0.1,0.0,0.0,0.1,0.0,0.1,-0.1,0.0,0.0,,,0.1,,,-0.1,0.1,0.1,0.0,-0.4,0.1,0.8,0.3,0.2
200711,-0.2,-0.2,0.4,-4.2,-4.7,-0.5,-0.6,0.6,0.2,0.4,3.9,0.0,0.0,0.0,-0.2,-0.2,0.0,,0.1,0.0,0.0,-0.2,0.0,0.0,-0.1,0.1,0.0,,,0.0,,,-0.4,0.0,-0.1,0.0,-0.8,-0.6,0.4,-0.3,0.0
200712,0.2,0.4,0.4,0.5,0.7,-0.5,-0.4,0.5,0.3,-0.5,4.2,-0.2,0.0,0.1,0.2,0.2,0.2,,-0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,,,0.1,,,0.1,0.1,0.1,0.0,0.1,-0.3,-0.4,0.7,0.1
200801,-0.2,-0.3,-0.5,1.1,1.2,0.0,0.0,-0.9,0.4,-7.1,-0.3,0.0,0.9,-0.1,-0.1,-0.1,0.1,,0.0,0.0,0.0,0.2,0.0,0.0,-0.1,0.0,0.0,,,0.0,,,-0.4,0.0,0.3,0.1,-0.9,-0.3,-4.0,0.5,0.3
200802,-0.2,-0.4,-0.3,-0.7,-0.8,0.2,0.1,-0.3,0.3,-2.5,-0.7,-0.1,0.0,-0.1,-0.1,-0.2,-0.3,,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.2,0.0,,,0.0,,,-0.2,0.0,0.1,0.1,-0.3,-0.3,-1.4,-0.1,-0.1
200803,0.5,0.8,0.7,1.0,1.1,-0.1,0.0,0.8,0.7,4.1,0.4,0.0,-0.1,0.0,0.2,0.3,0.2,,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.3,0.0,,,0.0,,,0.4,0.1,-0.1,0.0,0.8,-0.3,2.5,0.5,0.1
200804,-0.1,-0.1,0.0,-0.2,-0.2,0.0,-0.1,-0.3,0.9,3.8,-8.8,0.0,1.5,0.4,0.0,0.1,-0.7,,0.5,-1.9,-0.6,-0.1,1.0,0.1,0.2,0.3,0.0,,,-0.2,,,0.6,0.1,3.9,0.5,0.8,-0.5,2.3,-0.6,-0.1
200805,0.8,1.5,1.5,0.7,0.8,-0.2,-0.1,2.0,0.8,0.7,13.5,0.0,-0.1,-0.1,0.1,0.1,0.1,,0.7,0.0,0.0,0.1,0.0,-0.1,0.2,0.3,0.0,,,0.1,,,0.3,0.1,0.0,0.0,0.4,0.0,0.4,1.9,0.0
200806,0.5,0.9,0.9,0.5,0.6,0.4,0.3,1.1,0.7,-0.2,7.3,-0.1,0.0,0.1,0.1,0.1,-0.1,,0.0,0.0,0.0,-0.3,0.0,0.0,0.1,0.1,-0.1,,,0.0,,,0.2,0.1,0.1,0.0,0.4,-0.5,0.0,1.2,0.0
200807,0.2,0.2,0.5,-1.3,-1.5,0.0,0.1,0.4,0.4,-3.8,5.2,0.0,1.4,-0.1,0.2,0.3,0.3,,-0.2,0.0,0.0,0.8,0.0,-0.1,0.2,0.2,0.0,,,0.0,,,0.5,0.1,0.0,0.0,0.9,-0.3,-2.1,0.8,0.5
200808,0.3,0.2,0.1,1.3,1.5,0.0,-0.1,0.0,0.3,-1.7,1.6,-0.2,0.0,0.2,0.4,0.6,0.3,,-0.1,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.0,,,-0.1,,,1.0,0.1,0.3,0.0,2.2,-0.6,-1.1,0.6,0.2
200809,0.0,0.3,0.2,0.2,0.1,0.1,0.3,0.4,0.2,6.4,-4.0,0.2,-0.2,-0.2,-0.4,-0.5,-0.5,,-0.1,0.1,0.0,-1.6,0.0,0.2,-0.3,0.2,-0.1,,,0.0,,,-0.8,0.0,0.0,0.0,-1.6,0.0,3.9,-0.5,-0.3
200810,-0.1,-0.2,-0.3,0.6,0.6,1.0,0.9,-0.5,0.5,1.3,-6.3,0.0,0.8,0.1,0.0,0.0,-0.1,,0.0,0.0,0.0,-0.1,0.0,-0.1,0.0,0.2,0.0,,,0.0,,,-0.1,0.0,0.1,0.0,-0.3,0.0,0.8,-0.5,0.1
200811,-0.9,-1.6,-1.3,-2.3,-2.5,0.4,0.5,-1.8,0.0,0.3,-13.1,-0.3,0.0,0.0,-0.2,-0.3,0.0,,-0.1,0.0,0.0,-0.3,0.0,0.1,-0.2,0.0,0.0,,,0.0,,,-0.5,0.1,-0.1,0.0,-1.2,-0.5,0.1,-2.0,0.0
200812,-0.4,-0.9,-1.2,1.2,1.3,0.2,0.1,-1.5,-0.2,-0.4,-10.6,-0.4,0.0,0.1,0.1,0.2,0.1,,-0.2,0.0,0.0,0.6,0.0,0.0,0.1,0.1,-0.1,,,0.0,,,0.1,0.0,0.3,0.0,0.2,-0.3,-0.5,-1.0,0.1
200901,-0.6,-0.8,-1.1,1.0,1.1,-0.2,-0.1,-1.8,0.1,-8.2,-7.5,0.0,3.4,0.0,-0.2,-0.4,0.1,,0.0,0.1,0.0,0.0,0.0,0.0,-0.4,0.0,-0.1,,,-0.1,,,-0.8,0.0,10.0,0.1,-2.2,-0.1,-4.9,0.0,1.0
200902,-0.3,-0.5,-0.2,-2.6,-2.9,0.2,0.1,-0.2,-0.2,-1.9,1.7,-0.1,0.0,0.4,-0.1,0.0,-0.2,,0.0,0.0,0.0,-0.4,0.0,0.0,-0.1,0.0,0.0,,,-0.1,,,0.0,0.0,0.0,0.1,-0.1,-0.8,-0.8,-0.5,-0.1
200903,0.3,0.4,0.5,0.2,0.3,-0.1,-0.1,0.6,0.4,3.9,0.1,-0.2,0.0,0.0,0.2,0.2,0.2,,-0.1,0.0,0.0,0.6,0.0,0.0,0.2,0.1,0.0,,,0.1,,,0.3,-0.1,0.0,-0.2,0.8,-0.2,2.3,0.2,0.1
200904,0.1,0.2,0.2,0.2,0.2,-0.4,-0.5,0.3,-0.3,4.2,1.2,-0.5,-0.4,0.3,-0.2,-0.2,-0.3,,0.0,0.1,0.1,-1.3,0.6,0.1,-0.1,0.0,-0.1,,,-0.1,,,-0.1,0.0,1.1,0.7,-0.6,-0.8,2.4,-0.1,-0.3
200905,-0.2,-0.2,-0.5,0.7,0.9,-0.1,-0.1,0.1,-0.3,0.6,1.3,-0.2,-3.9,-0.2,0.1,0.0,0.1,,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.1,,,0.0,,,0.0,-0.1,0.3,0.0,0.0,-0.4,0.3,-0.4,-1.1
200906,-0.2,-0.5,-0.2,-1.5,-1.6,-0.2,-0.2,-0.1,-0.2,-0.5,2.2,-0.3,-1.4,0.1,-0.1,0.0,-0.2,,-0.1,0.1,0.0,-0.4,0.0,-0.2,0.0,-0.1,0.0,,,0.0,,,-0.1,0.0,0.0,0.0,-0.1,-0.6,-0.3,-0.4,-0.5
200907,-0.3,-0.7,-0.6,-2.1,-2.3,-0.2,-0.2,-0.4,-0.1,-4.1,2.8,-0.3,-1.5,0.0,0.1,0.1,0.1,,0.0,-0.4,0.0,0.7,0.0,-0.3,0.1,-0.1,-0.1,,,0.0,,,0.3,-0.1,0.0,0.0,0.6,-0.6,-2.6,-0.4,-0.4
200908,0.3,0.3,-0.4,4.6,5.3,-0.2,-0.1,-0.5,-0.4,-1.7,0.0,-0.2,-0.7,0.1,0.3,0.4,0.3,,0.0,0.0,0.0,1.1,0.0,0.0,0.3,0.0,0.0,,,0.0,,,0.7,0.0,0.0,0.0,1.6,-0.5,-1.0,0.7,0.1
200909,0.0,0.4,0.7,-0.7,-0.9,0.1,0.0,1.0,0.1,6.0,2.2,-0.1,-1.0,-0.1,-0.4,-0.5,-0.5,,-0.1,0.0,0.0,-1.6,-0.1,0.1,-0.4,0.0,0.0,,,0.0,,,-0.8,0.0,0.0,0.0,-1.7,-0.1,3.4,-0.1,-0.6
200910,-0.4,-0.6,-0.2,-3.7,-4.0,-0.6,-0.6,-0.1,-0.3,1.1,-0.4,-0.3,-0.5,0.0,-0.1,-0.1,0.1,,0.0,0.0,0.0,0.0,0.0,0.4,-0.1,0.0,0.0,,,0.0,,,-0.2,-0.1,0.2,0.0,-0.5,-0.2,0.4,-1.0,-0.2
200911,-0.2,-0.5,-0.1,-2.0,-2.3,-0.2,-0.2,-0.3,-0.2,0.2,-0.8,-0.2,0.2,0.0,-0.1,-0.2,-0.1,,-0.1,0.0,0.0,-0.2,0.0,0.0,-0.1,-0.1,-0.1,,,0.0,,,-0.4,0.0,0.6,0.0,-0.7,-0.6,0.2,-0.6,0.1
200912,-0.2,-0.3,-0.4,0.4,0.6,-0.3,-0.4,-0.5,-0.5,-0.9,0.2,-0.8,0.4,0.0,0.1,0.1,0.2,,0.0,-0.1,0.0,0.6,0.0,0.0,0.0,0.0,-0.1,,,-0.1,,,0.2,0.1,0.3,0.0,0.2,-0.7,-0.6,-0.2,0.2
201001,-0.2,-0.3,-0.9,3.5,4.0,-0.4,-0.3,-1.1,0.0,-7.7,0.0,-0.3,0.4,0.1,-0.3,-0.4,-0.1,,-0.3,0.0,0.0,-0.1,0.0,0.0,-0.4,-0.1,0.0,,,0.1,,,-0.9,0.0,0.5,0.0,-1.9,-0.7,-4.6,0.8,0.1
201002,0.0,-0.1,0.0,-0.5,-0.6,-0.1,-0.1,-0.1,-0.2,-1.0,2.2,-0.4,0.4,0.0,0.0,0.1,-0.2,,-0.1,0.0,0.0,-0.6,0.0,0.1,0.1,0.1,-0.1,0.0,-0.2,-0.1,0.0,-0.2,0.2,0.0,0.0,0.1,0.5,-0.5,-0.7,0.1,0.0
201003,0.3,0.4,0.2,1.0,1.1,-0.3,-0.3,0.2,-0.1,3.8,0.6,-0.4,0.4,-0.1,0.2,0.3,0.2,,0.0,0.0,0.0,0.9,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.1,0.0,0.0,1.0,-1.0,2.1,0.3,0.3
201004,0.0,0.7,0.3,2.9,3.3,0.1,0.1,0.5,-0.2,2.4,2.4,0.3,-0.8,0.2,-0.6,-0.9,-2.4,,0.4,0.0,0.0,-1.2,-62.0,-0.3,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,-0.1,0.0,0.2,-1.5,0.5,0.6,1.4,0.6,-1.9
201005,-0.1,-0.1,0.0,-0.7,-0.8,-0.1,-0.1,-0.1,-0.3,-0.1,3.4,-0.8,0.4,0.0,0.0,0.0,0.0,,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.1,0.0,-0.1,0.0,0.0,0.0,0.1,-0.1,0.0,0.0,0.2,-1.4,-0.2,0.1,0.1
201006,-0.2,-0.4,-0.3,-0.8,-0.9,-0.3,-0.3,-0.4,0.0,-0.4,-0.8,-0.7,0.3,0.1,0.0,0.0,-0.1,,-0.1,0.1,0.0,-0.4,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,-0.3,-0.2,0.0
201007,-0.6,-1.2,-0.9,-2.8,-3.0,-0.9,-0.8,-1.2,-0.3,-4.1,-1.3,-1.2,0.4,0.1,0.1,0.1,-0.1,,-0.1,-0.6,0.0,0.4,0.0,-0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.7,-2.4,-2.5,-0.7,0.0
201008,0.1,-0.2,-0.5,2.1,2.4,-0.4,-0.4,-0.8,-0.2,-1.8,-0.8,-1.0,0.7,0.0,0.5,0.7,0.7,,-0.1,0.0,0.0,2.4,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,1.1,0.1,0.0,0.0,2.3,-1.9,-1.1,0.3,0.6
201009,0.2,0.8,0.5,2.7,3.1,-0.2,-0.2,0.6,0.2,6.6,-0.7,-0.3,0.3,-0.1,-0.4,-0.6,-0.8,,-0.1,0.0,0.0,-2.8,0.0,0.1,-0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-0.1,0.0,0.0,-1.7,-0.8,3.7,0.6,-0.5
201010,0.3,0.3,0.2,0.5,0.9,-2.4,-2.4,0.4,-0.1,0.1,-0.3,1.1,-0.1,0.0,0.4,0.5,1.2,,0.0,2.4,0.0,0.9,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,-0.6,0.0,0.6,1.8
201011,-0.3,-0.4,-0.2,-1.5,-1.5,-1.7,-1.8,-0.1,0.0,0.7,0.1,-0.5,-0.5,0.0,-0.3,-0.4,-0.1,,0.0,0.0,0.0,-0.3,0.0,0.0,-0.3,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,-0.8,-0.1,0.0,0.0,-1.6,-0.9,0.3,-0.4,-0.2
201012,-0.3,-0.6,-0.2,-2.2,-2.4,-1.1,-1.1,-0.3,-0.5,-0.8,0.9,-0.4,-0.3,0.1,0.1,0.1,0.3,,-0.1,-0.1,0.0,1.3,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.3,-0.6,-0.6,0.1
201101,-0.1,-0.1,-0.5,2.5,2.9,-0.4,-0.4,-0.5,0.1,-6.5,2.6,-0.2,-0.4,0.2,-0.1,-0.2,-0.1,,0.0,0.0,0.0,-0.2,0.0,-0.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.1,0.0,0.1,-0.9,-0.5,-3.8,0.8,-0.2
201102,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,0.0,0.1,-0.2,1.5,-0.3,-0.3,-0.1,0.0,0.0,-0.2,,-0.1,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,-0.6,-0.2,0.1,-0.2
201103,0.3,0.4,0.6,-1.1,-1.2,-0.3,-0.3,0.8,0.1,3.8,5.2,-0.6,0.1,0.0,0.1,0.2,0.2,,-0.1,0.0,0.0,0.8,0.0,0.4,0.1,0.0,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.3,-0.1,-0.2,-0.1,0.7,-0.9,2.2,0.3,0.2
201104,0.1,0.3,0.6,-1.6,-1.8,0.3,0.3,0.6,0.8,2.7,2.5,-0.6,0.4,0.1,0.0,0.0,0.0,,0.2,0.4,0.0,-0.5,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.1,-1.4,1.5,0.3,0.1
201105,0.0,-0.1,0.1,-1.5,-1.7,-0.2,-0.2,0.0,-0.4,-0.2,0.3,0.3,0.8,0.1,0.1,0.1,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.3,0.0,0.2,0.0,0.6,-0.2,0.1,-0.2,0.3
201106,-0.2,-0.3,-0.4,0.7,0.8,0.2,0.2,-0.6,-0.2,-0.4,-2.1,-0.6,0.7,0.1,-0.1,-0.1,-0.1,,-0.1,0.0,0.0,-0.3,0.0,-0.4,-0.1,0.0,-0.1,0.0,-0.1,-0.1,0.0,-0.1,-0.2,0.1,0.0,0.0,-0.4,-1.1,-0.2,-0.1,0.1
201107,0.0,-0.3,-0.4,0.4,0.5,-0.1,-0.1,-0.6,0.0,-3.3,0.4,-0.6,0.9,0.0,0.3,0.4,0.4,,0.0,0.0,0.0,1.3,0.0,-0.1,0.2,0.0,0.0,-0.1,0.0,-0.1,-0.1,0.0,0.6,0.0,0.0,0.0,1.3,-0.9,-2.0,0.2,0.5
201108,0.1,-0.2,-0.2,0.1,0.1,0.6,0.6,-0.4,0.0,-1.6,0.9,-0.7,0.8,0.1,0.4,0.6,0.3,,-0.1,0.0,0.0,1.2,0.0,-0.1,0.4,0.0,-0.1,0.0,-0.1,0.0,0.0,-0.1,1.1,0.0,0.0,0.0,2.2,-1.4,-1.1,0.2,0.5
201109,0.0,0.4,0.4,0.5,0.5,1.2,1.2,0.3,0.1,6.2,-2.5,-0.3,0.8,-0.1,-0.3,-0.5,-0.6,,0.0,0.0,0.0,-2.1,0.0,0.2,-0.3,0.0,0.0,-0.1,0.0,0.0,0.0,0.1,-0.7,0.0,0.0,0.0,-1.3,-0.8,3.4,0.0,-0.1
201110,0.1,0.2,-0.1,3.1,3.0,3.8,3.9,-0.4,0.0,0.5,-2.0,-0.5,0.8,0.0,0.0,0.0,0.2,,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,-0.2,-0.9,0.1,0.4,0.3
201111,-0.6,-0.8,-0.1,-5.1,-5.9,1.6,1.7,-0.1,-0.1,0.2,-0.1,-0.2,0.5,0.0,-0.4,-0.6,-0.1,,0.0,0.1,0.0,-0.4,0.0,0.0,-0.5,0.0,-0.1,0.0,-0.1,0.0,0.0,0.0,-1.3,0.0,0.1,0.0,-2.6,-0.7,0.1,-1.0,0.1
201112,0.0,-0.1,-0.2,1.2,1.4,-0.1,0.0,-0.3,-0.2,-0.9,0.8,-0.6,0.1,0.1,0.1,0.2,0.2,,-0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.7,-1.2,-0.4,0.2,0.2
