類・品目,総合,財,生鮮食品を除く財,農水畜産物,生鮮商品,他の農水畜産物,米類,工業製品,食料工業製品,繊維製品,石油製品,他の工業製品,電気・都市ガス・水道,出版物,サービス,持家の帰属家賃を除くサービス,公共サービス,外食,公営・都市再生機構・公社家賃,家事関連サービス,医療・福祉関連サービス,運輸・通信関連サービス,教育関連サービス,教養娯楽関連サービス,一般サービス,外食,民営家賃,民営家賃（木造）,民営家賃（非木造）,持家の帰属家賃,持家の帰属家賃（木造）,持家の帰属家賃（非木造）,他のサービス,家事関連サービス,医療・福祉関連サービス,教育関連サービス,通信・教養娯楽関連サービス,耐久消費財,半耐久消費財,非耐久消費財,公共料金
Group/Item,All items,Goods,"Goods, less fresh food","Agricultural, aquatic & livestock products","Fresh food, raw meats & cut flowers","Other agricultural, aquatic & livestock products",Rice,Industrial products,Food products,Textiles,Petroleum products,Other industrial products,"Electricity, manufactured & piped gas & water charges",Publications,Services,"Services, less imputed rent",Public services,Meals outside the home,"House rent, public, Urban Renaissance Agency & public corporation",Services related to domestic duties,Services related to medical care & welfare,Services related to forwarding & communication,Services related to education,Services related to culture & recreation,General services,Meals outside the home,"House rent, private","House rent, private (wooden)","House rent, private (non-wooden)",Imputed rent,Imputed rent (wooden),Imputed rent (non-wooden),Other services,Services related to domestic duties,Services related to medical care & welfare,Services related to education,"Services related to communication, culture & recreation",Durable goods,Semi-durable goods,Non-durable goods,Public utilities charges
類・品目符号(Group/Item code),0201,0202,0241,0203,0204,0205,0206,0207,0208,0211,0214,0215,0218,0219,0220,0242,0221,0243,0222,0223,0224,0225,0226,0227,0228,0229,0230,0245,0246,0231,0247,0248,0232,0233,0234,0235,0236,0237,0238,0239,0240
199706,2.2,2.4,2.2,4.5,5.2,0.7,0.7,1.6,2.3,2.2,2.7,0.3,5.4,2.5,2.0,2.1,0.9,,0.5,-0.2,0.4,1.4,1.9,1.6,2.3,3.2,1.1,,,1.7,,,2.7,2.7,1.8,2.2,3.2,-0.7,2.1,3.0,2.0
199707,1.9,1.7,2.1,0.3,0.3,0.7,0.6,1.7,2.5,2.0,2.3,0.7,4.8,2.6,2.0,2.1,0.9,,0.5,-0.3,0.4,1.5,1.9,1.7,2.3,3.3,1.0,,,1.6,,,2.9,2.7,1.8,2.2,3.4,-0.6,1.9,2.0,2.0
199708,2.1,2.1,2.2,2.7,3.1,0.6,0.5,1.7,2.5,2.3,2.1,0.7,4.8,3.0,2.0,2.1,0.9,,0.4,-0.2,0.4,1.6,1.9,1.6,2.3,3.3,0.9,,,1.6,,,2.8,2.8,1.9,2.2,3.4,-0.6,2.1,2.6,1.9
199709,2.4,2.2,2.3,2.6,3.1,0.0,-0.1,1.8,2.3,2.7,2.1,0.6,4.8,2.9,2.6,3.1,4.2,,0.4,-0.3,30.9,1.5,1.9,1.6,2.2,2.7,0.8,,,1.5,,,2.8,2.8,1.9,2.3,3.4,-0.5,2.5,2.5,4.3
199710,2.5,2.1,1.9,3.1,4.1,-3.5,-3.6,1.6,2.1,2.7,1.2,0.6,4.4,3.0,2.9,3.4,4.2,,0.5,-0.3,30.9,1.5,1.9,1.6,2.5,3.4,0.7,,,1.5,,,3.2,2.9,1.9,2.3,4.2,-0.5,2.4,2.4,4.1
199711,2.1,1.5,1.8,-0.4,0.3,-5.0,-5.2,1.5,2.1,2.8,0.1,0.6,4.3,3.0,2.7,3.2,4.3,,0.5,-0.2,30.9,1.6,1.9,1.6,2.3,3.4,0.7,,,1.4,,,2.8,2.8,2.0,2.3,3.1,-0.6,2.5,1.5,4.1
199712,1.8,0.7,1.6,-4.6,-4.4,-5.6,-5.8,1.4,2.1,3.0,-1.4,0.7,4.3,3.0,2.8,3.3,4.4,,0.5,-0.2,30.9,1.9,1.9,1.6,2.3,3.7,0.6,,,1.4,,,2.8,2.8,2.0,2.3,3.3,-0.5,2.6,0.4,4.3
199801,1.8,1.2,1.3,-0.6,0.3,-5.7,-5.9,1.2,2.0,2.4,-2.4,0.8,3.4,2.7,2.7,3.1,4.5,,0.7,-0.1,30.9,1.9,1.9,1.6,2.1,2.8,0.6,,,1.5,,,2.6,2.7,2.0,2.3,3.0,-0.2,2.1,1.1,3.9
199802,1.9,1.2,1.0,1.5,2.7,-5.8,-6.0,1.2,2.0,2.8,-3.9,0.8,0.8,2.5,2.6,3.0,4.1,,0.6,-0.1,30.9,1.0,1.9,1.6,2.1,2.9,0.7,,,1.4,,,2.6,2.5,2.0,2.3,3.0,-0.2,2.5,1.1,2.9
199803,2.2,1.9,1.0,5.4,7.4,-5.9,-6.1,1.1,2.1,2.7,-5.1,0.9,0.8,2.6,2.5,2.9,4.1,,0.6,0.0,30.9,1.1,1.9,1.6,2.1,2.5,0.8,,,1.5,,,2.5,2.4,2.1,2.4,2.9,-0.2,2.5,2.0,2.9
199804,0.4,-0.5,-0.9,0.8,2.1,-6.8,-7.0,-0.7,0.1,1.4,-7.4,-1.1,-1.4,0.7,1.3,1.4,2.8,,-3.9,-0.1,29.3,-0.4,2.1,-0.1,0.7,0.3,0.6,,,1.0,,,0.7,0.5,2.4,1.8,-0.2,-2.3,1.0,-0.6,1.4
199805,0.5,0.0,-1.1,4.4,6.4,-6.7,-6.8,-0.8,0.0,1.0,-7.8,-1.1,-2.3,1.0,1.1,1.2,2.9,,-4.7,0.5,29.3,-0.6,2.1,-0.1,0.6,0.2,0.4,,,0.9,,,0.7,0.4,2.4,1.8,-0.3,-2.4,0.7,0.1,1.2
199806,0.1,-0.7,-1.1,0.4,1.5,-6.3,-6.5,-0.8,0.0,1.2,-7.6,-1.1,-2.6,0.9,1.0,1.1,2.6,,-4.8,-0.3,29.3,-0.6,2.1,-0.1,0.5,0.2,0.4,,,0.7,,,0.5,0.3,2.4,1.8,-0.5,-2.2,0.8,-0.9,1.0
199807,-0.1,-1.1,-1.3,-1.4,-0.6,-5.8,-6.0,-1.0,0.0,0.8,-7.2,-1.4,-3.1,0.7,0.9,1.0,2.6,,-5.0,-0.3,29.3,-0.7,2.1,-0.2,0.4,-0.4,0.4,,,0.7,,,0.4,0.3,2.4,1.8,-0.9,-2.3,0.3,-1.3,0.8
199808,-0.3,-1.5,-1.1,-4.1,-3.7,-5.7,-5.8,-0.8,-0.2,1.3,-6.7,-1.2,-3.0,0.3,0.9,1.0,2.7,,-5.0,-0.4,29.3,-0.7,2.1,-0.1,0.4,0.1,0.4,,,0.7,,,0.3,0.2,2.3,1.8,-1.1,-2.0,0.7,-2.1,0.9
199809,-0.2,-0.7,-1.2,1.2,2.1,-4.6,-4.7,-0.9,0.0,0.5,-6.4,-1.2,-3.0,0.5,0.2,0.0,-0.6,,-5.1,-0.4,-0.8,-0.6,2.1,-0.1,0.4,0.6,0.3,,,0.6,,,0.3,0.2,2.3,1.7,-1.0,-2.0,0.2,-0.7,-1.5
199810,0.2,0.5,-0.9,7.7,8.7,1.5,1.5,-0.8,0.2,0.5,-5.9,-1.2,-3.6,0.4,0.0,-0.2,-0.7,,-5.6,-0.4,-0.8,-0.7,2.1,-0.1,0.2,-0.1,0.3,,,0.5,,,0.2,0.2,2.3,1.7,-1.1,-2.0,0.1,1.0,-1.6
199811,0.8,1.6,-0.7,15.1,17.1,3.4,3.6,-0.8,0.3,-0.1,-5.6,-1.2,-3.6,0.3,0.0,-0.1,-0.8,,-5.4,-0.5,-0.8,-0.7,2.1,-0.1,0.2,-0.1,0.2,,,0.4,,,0.3,0.2,2.2,1.7,-0.7,-1.9,-0.3,2.6,-1.5
199812,0.6,1.3,-0.5,11.9,13.4,3.7,3.9,-0.5,0.4,-0.3,-5.2,-0.5,-3.6,0.5,-0.1,-0.1,-0.7,,-5.7,-0.5,-0.8,-0.7,2.1,-0.1,0.2,-0.1,0.2,,,0.3,,,0.3,0.1,2.2,1.7,-0.8,-1.6,-0.3,2.1,-1.4
199901,0.2,0.4,-0.4,4.8,5.0,3.6,3.8,-0.3,0.6,0.6,-5.0,-0.6,-3.2,0.3,0.0,0.0,-0.6,,-5.6,-0.6,-0.8,-0.4,2.1,-0.1,0.1,0.3,0.0,,,0.0,,,0.2,0.1,2.3,1.7,-1.1,-1.6,0.2,0.7,-1.1
199902,-0.1,0.0,-0.1,1.4,0.9,3.9,4.1,-0.4,0.6,0.1,-4.5,-0.7,-0.8,0.3,-0.1,-0.1,-0.3,,-5.7,-0.6,-0.8,0.2,2.1,-0.1,0.0,0.2,-0.2,,,-0.1,,,0.2,0.1,2.3,1.7,-1.3,-1.6,-0.1,0.2,-0.4
199903,-0.4,-0.8,-0.2,-2.4,-3.3,4.1,4.4,-0.3,0.6,-0.2,-3.7,-0.7,-0.8,0.3,0.1,0.1,-0.4,,-5.9,-0.7,-0.8,0.2,2.1,-0.1,0.1,0.7,-0.2,,,0.0,,,0.2,0.0,2.2,1.7,-1.1,-1.6,-0.5,-0.7,-0.4
199904,-0.1,-0.3,-0.3,0.3,-0.3,4.0,4.1,-0.3,0.5,-0.1,-3.1,-0.7,-1.7,0.3,0.0,-0.1,-0.1,,-0.6,-1.0,0.8,0.0,1.4,0.0,0.1,0.2,-0.2,,,0.2,,,-0.1,-0.1,0.4,1.3,-1.5,-1.5,-0.4,-0.1,-0.4
199905,-0.4,-0.9,-0.1,-3.3,-4.3,3.8,3.9,-0.2,0.6,-0.1,-2.6,-0.5,-1.7,0.2,0.1,0.1,0.2,,0.2,-0.2,0.8,0.1,1.4,0.0,0.0,0.2,-0.2,,,0.1,,,-0.1,-0.2,0.3,1.4,-1.2,-1.2,-0.4,-1.0,-0.3
199906,-0.3,-0.8,-0.2,-3.2,-4.2,3.0,3.2,-0.2,0.5,-0.3,-1.6,-0.5,-1.7,0.2,0.2,0.2,0.4,,1.2,0.2,0.8,0.1,1.4,0.0,0.1,0.2,-0.1,,,0.2,,,0.1,-0.3,0.3,1.4,-0.5,-1.3,-0.6,-0.9,-0.2
199907,-0.1,-0.3,-0.1,-0.2,-0.7,2.5,2.6,-0.1,0.5,-0.2,-0.7,-0.5,-2.1,0.1,0.2,0.2,-0.1,,1.4,0.2,-2.5,0.2,1.4,0.0,0.2,0.7,-0.2,,,0.2,,,0.1,-0.4,0.3,1.4,-0.3,-1.2,-0.5,-0.2,-0.5
199908,0.3,0.5,-0.2,3.9,4.1,2.6,2.7,0.0,0.7,-0.2,0.2,-0.6,-2.2,0.3,0.1,0.1,-0.2,,1.3,0.2,-2.5,0.2,1.4,0.0,0.1,0.2,-0.2,,,0.2,,,0.1,-0.4,0.3,1.4,-0.6,-1.4,-0.5,1.0,-1.3
199909,-0.2,-0.3,-0.2,-0.7,-1.0,1.8,1.8,-0.1,0.4,-0.4,1.2,-0.6,-2.2,0.4,0.1,0.0,-0.2,,1.4,0.2,-2.5,0.0,1.4,0.0,0.1,0.2,-0.1,,,0.1,,,0.1,-0.4,0.3,1.4,-0.5,-1.6,-0.6,-0.1,-1.3
199910,-0.7,-1.4,-0.2,-7.1,-7.8,-2.5,-2.5,0.0,0.3,-0.2,2.4,-0.8,-1.0,0.5,0.0,0.0,-0.2,,1.4,0.2,-2.5,0.0,1.4,0.0,0.1,0.2,-0.1,,,0.2,,,0.1,-0.5,0.3,1.4,-0.5,-1.5,-0.5,-1.6,-1.0
199911,-1.2,-2.3,-0.4,-12.3,-13.5,-4.0,-4.1,0.0,0.1,-0.4,3.5,-0.7,-1.0,0.4,0.1,-0.1,-0.2,,0.3,0.2,-2.5,0.0,1.4,0.0,0.1,0.2,0.0,,,0.2,,,0.0,-0.5,0.3,1.4,-0.6,-1.5,-0.6,-2.9,-1.1
199912,-1.1,-2.4,-0.6,-11.6,-12.9,-4.3,-4.4,-0.3,0.0,-0.4,4.4,-1.4,-1.1,0.4,0.2,0.1,-0.1,,0.0,0.2,-2.5,0.3,1.4,0.0,0.3,0.8,0.0,,,0.3,,,0.0,-0.5,0.3,1.4,-0.7,-1.9,-0.7,-2.8,-1.2
200001,-0.9,-1.9,-0.6,-8.3,-9.0,-4.1,-4.3,-0.4,-0.4,-0.6,4.6,-1.4,-0.3,0.3,0.1,0.0,-0.3,,-0.2,0.3,-2.5,-0.4,1.4,0.0,0.2,0.3,0.1,,,0.3,,,0.2,-0.5,0.2,1.4,-0.2,-2.4,-0.8,-2.1,-1.0
200002,-0.6,-1.5,-0.6,-6.7,-7.1,-4.0,-4.3,-0.4,-0.3,-0.4,4.9,-1.6,-0.3,0.4,0.2,0.0,-0.3,,-0.1,0.3,-2.5,-0.6,1.4,0.0,0.4,0.3,0.2,,,0.7,,,0.0,-0.5,0.2,1.4,-0.2,-2.5,-0.6,-1.6,-0.9
200003,-0.5,-0.9,-0.6,-3.3,-3.2,-4.1,-4.3,-0.5,-0.4,-0.7,5.6,-1.8,-0.3,0.2,-0.1,-0.3,-0.1,,0.1,0.3,-2.5,0.0,1.4,0.0,0.2,-1.1,-0.1,,,0.4,,,0.1,-0.5,0.3,1.3,0.7,-2.8,-0.7,-0.7,-0.7
200004,-0.8,-1.2,-0.4,-5.7,-5.9,-3.9,-4.2,-0.5,-0.4,-1.0,6.7,-1.8,1.4,0.2,-0.3,-0.5,-0.7,,-0.7,0.6,-3.2,-1.0,1.5,-0.5,0.0,-1.3,-0.1,,,0.3,,,0.0,-0.4,3.6,1.0,0.8,-2.7,-1.1,-1.0,-0.6
200005,-0.7,-1.4,-0.5,-6.8,-7.4,-3.6,-4.2,-0.5,-0.4,-0.8,7.0,-2.3,1.4,0.2,0.1,-0.2,-0.7,,0.4,0.6,-3.2,-1.0,1.5,-0.5,0.5,-1.3,-0.1,,,0.7,,,0.8,-0.3,3.6,0.9,2.5,-3.1,-1.0,-1.3,-0.5
200006,-0.7,-1.2,-0.5,-5.2,-5.5,-3.0,-3.5,-0.5,-0.6,-0.8,6.9,-2.6,1.4,0.1,-0.2,-0.5,-0.8,,-0.4,0.7,-3.2,-1.2,1.5,-0.6,0.2,-1.1,-0.3,,,0.6,,,-0.1,-0.2,3.6,0.9,0.2,-3.4,-0.9,-0.9,-0.6
200007,-0.5,-0.9,-0.4,-4.3,-4.4,-3.2,-3.6,-0.6,-0.7,-0.7,6.3,-2.6,2.7,0.4,-0.1,-0.4,-0.2,,-0.4,0.6,0.2,-1.2,1.5,-0.8,0.4,-1.3,-0.1,,,0.6,,,-0.1,-0.1,3.6,0.9,2.6,-3.4,-0.8,-0.5,-0.2
200008,-0.8,-1.4,-0.5,-6.5,-6.9,-3.5,-4.0,-0.8,-0.9,-0.8,5.7,-2.8,2.7,0.2,-0.1,-0.3,0.0,,-0.4,0.6,0.2,-0.7,1.5,-0.8,0.9,-1.1,-0.2,,,0.4,,,-0.1,-0.2,3.6,0.9,5.9,-3.5,-0.9,-1.2,0.7
200009,-0.8,-1.5,-0.8,-5.6,-5.9,-3.9,-4.1,-1.0,-0.7,-2.2,4.8,-3.1,2.7,0.2,-0.2,-0.4,-0.3,,-0.2,0.6,0.2,-1.2,1.5,-0.6,0.4,-1.4,-0.2,,,0.5,,,0.0,-0.1,3.6,0.9,2.2,-3.4,-1.8,-1.1,0.6
200010,-0.9,-1.6,-1.0,-5.6,-5.7,-3.7,-4.3,-0.9,-0.7,-2.1,5.8,-3.4,0.1,0.0,-0.2,-0.5,-0.6,,0.1,0.8,0.2,-1.9,1.5,-0.5,0.0,-1.4,-0.2,,,0.5,,,-0.1,-0.1,3.6,0.9,-0.4,-3.3,-1.8,-1.3,-0.1
200011,-0.5,-0.9,-0.9,-1.9,-1.4,-4.0,-4.8,-0.8,-0.7,-1.9,5.8,-3.5,0.1,0.2,-0.2,-0.5,-0.5,,1.0,0.8,0.2,-2.0,1.5,-0.4,0.0,-1.4,-0.2,,,0.7,,,0.0,-0.2,3.6,0.9,-0.9,-3.4,-1.7,-0.4,-0.2
200012,-0.2,-0.2,-0.9,2.6,3.9,-4.0,-4.6,-0.9,-0.7,-2.0,5.5,-3.6,0.2,0.1,-0.1,-0.4,-0.4,,1.4,0.8,0.2,-2.0,1.5,-0.4,0.1,-1.4,-0.3,,,0.4,,,0.1,-0.1,3.6,0.9,0.8,-3.4,-1.8,0.6,-0.2
200101,-0.3,-0.4,-1.4,4.9,6.3,-4.1,-4.2,-1.6,-0.8,-1.8,5.5,-3.7,-0.3,0.2,-0.1,-0.4,-0.2,,1.7,0.7,3.0,-2.1,1.5,-0.5,-0.1,-1.4,-0.3,,,0.4,,,-0.1,0.0,3.6,0.9,-1.1,-7.4,-1.6,1.0,-0.2
200102,-0.3,-0.5,-1.4,4.9,6.3,-4.2,-4.3,-1.6,-0.9,-2.0,5.2,-3.7,-0.4,0.2,-0.2,-0.4,-0.2,,1.6,0.7,3.0,-1.9,1.5,-0.5,-0.3,-1.3,-0.3,,,0.3,,,-0.3,-0.1,3.6,0.9,-1.4,-7.3,-1.7,0.9,-0.2
200103,-0.7,-1.2,-1.5,0.5,1.2,-4.3,-4.3,-1.8,-0.7,-2.8,4.5,-3.6,-0.4,0.2,-0.2,-0.4,-0.7,,1.6,0.7,3.0,-3.1,1.5,-0.5,0.0,-0.2,-0.2,,,0.3,,,-0.3,0.0,3.5,1.0,-1.6,-7.2,-2.1,0.0,-0.6
200104,-0.7,-1.4,-1.6,-0.6,0.0,-4.2,-4.3,-1.9,-0.9,-2.5,3.5,-3.7,-0.4,0.3,0.1,-0.2,-0.2,,1.7,1.7,2.3,-2.6,1.4,0.2,0.3,-0.2,-0.2,,,0.9,,,-0.2,0.0,0.4,1.0,-1.2,-7.4,-1.8,-0.4,-0.3
200105,-0.7,-1.2,-1.7,1.3,2.1,-4.2,-4.3,-1.8,-1.0,-2.3,2.9,-3.5,-0.3,0.3,-0.3,-0.5,-0.6,,0.3,1.7,2.3,-3.4,1.4,0.2,-0.1,-0.2,-0.3,,,0.4,,,-0.6,-0.1,0.4,1.0,-2.2,-7.1,-1.6,-0.2,-0.6
200106,-0.8,-1.5,-1.6,-0.9,-0.4,-4.3,-4.3,-1.9,-0.9,-2.3,2.2,-3.5,-0.3,0.3,-0.1,-0.2,-0.4,,-0.1,2.9,2.3,-3.4,1.4,0.3,0.1,-0.5,-0.3,,,0.4,,,0.0,-0.1,0.4,1.0,-0.5,-7.2,-1.6,-0.6,-0.4
200107,-0.8,-1.6,-1.7,-0.8,-0.4,-3.9,-4.0,-1.9,-0.9,-2.4,1.9,-3.6,-1.2,0.3,-0.1,-0.3,-0.2,,-0.2,2.9,2.3,-3.2,1.4,0.2,0.1,-0.3,-0.3,,,0.6,,,-0.2,-0.2,0.4,1.0,-1.1,-7.3,-1.6,-0.7,-0.5
200108,-0.7,-1.3,-1.7,1.1,1.8,-3.3,-3.4,-1.9,-0.8,-2.8,1.5,-3.4,-1.2,0.3,-0.1,-0.3,-0.2,,-0.2,2.9,2.3,-3.1,1.4,0.0,0.0,-0.7,-0.2,,,0.6,,,-0.1,-0.1,0.4,1.0,-0.8,-7.1,-1.8,-0.3,-0.5
200109,-0.8,-1.5,-1.6,-1.0,-0.7,-2.4,-2.6,-1.8,-0.9,-2.0,1.2,-3.2,-1.1,0.2,-0.1,-0.3,-0.4,,-0.3,2.9,2.3,-3.3,1.4,0.1,0.0,-0.4,-0.2,,,0.6,,,-0.4,-0.2,0.3,1.0,-1.4,-6.6,-1.3,-0.8,-0.5
200110,-0.8,-1.6,-1.5,-1.2,-1.1,-1.0,-1.1,-2.1,-1.3,-2.5,-0.8,-2.9,1.5,0.3,0.1,-0.1,0.1,,-0.6,3.8,2.3,-2.7,1.4,0.2,0.1,-0.5,-0.3,,,0.7,,,-0.2,-0.2,0.3,1.0,-0.9,-6.1,-1.7,-0.8,0.4
200111,-1.0,-2.1,-1.6,-3.9,-4.4,-0.3,-0.2,-2.3,-1.2,-2.5,-2.3,-3.1,1.5,0.4,0.0,-0.2,0.0,,-0.6,3.8,2.3,-2.6,1.4,-2.2,0.0,-0.5,-0.3,,,0.4,,,-0.3,-0.1,0.3,1.0,-1.2,-6.3,-1.8,-1.5,0.4
200112,-1.2,-2.6,-1.8,-6.3,-7.3,-0.2,-0.2,-2.5,-1.3,-2.9,-3.7,-3.1,1.5,0.6,0.0,-0.2,0.1,,-0.4,3.8,2.3,-2.4,1.4,-2.2,0.1,-0.5,-0.2,,,0.7,,,-0.2,-0.2,0.3,1.0,-0.9,-6.0,-2.2,-2.2,0.4
200201,-1.4,-2.8,-1.9,-6.9,-7.8,-0.1,-0.2,-2.5,-1.2,-3.1,-4.4,-3.1,1.0,0.3,0.0,-0.2,-0.2,,-0.5,3.8,0.0,-2.2,1.4,-2.2,0.1,-0.5,-0.2,,,0.8,,,0.0,-0.3,0.3,1.0,-0.5,-5.9,-2.3,-2.4,0.1
200202,-1.6,-3.1,-1.9,-8.9,-10.2,-0.3,-0.3,-2.5,-1.3,-3.1,-4.6,-3.1,1.1,0.3,0.1,-0.1,-0.1,,-0.4,3.8,0.0,-2.0,1.4,-2.2,0.2,0.2,-0.2,,,0.7,,,-0.3,-0.2,0.3,1.0,-1.1,-5.8,-2.2,-2.9,0.2
200203,-1.2,-2.6,-1.8,-6.4,-7.3,-0.1,-0.2,-2.3,-1.2,-2.6,-4.5,-3.1,1.0,0.1,0.2,0.0,0.2,,-0.5,3.8,0.0,-1.2,1.4,-2.2,0.2,0.3,-0.3,,,0.7,,,-0.2,-0.3,0.3,1.0,-0.8,-5.8,-1.9,-2.4,0.4
200204,-1.1,-2.1,-1.9,-2.6,-3.0,-0.2,-0.1,-2.1,-1.1,-2.3,-4.0,-2.9,-1.2,0.1,0.0,-0.2,-0.2,,-0.7,2.7,-1.8,-1.0,1.5,-2.1,0.0,-0.1,-0.2,,,0.3,,,-0.1,-0.4,0.0,1.0,-0.6,-5.5,-1.7,-1.7,-0.5
200205,-0.9,-1.7,-1.7,-0.7,-0.8,0.1,0.0,-2.1,-1.0,-2.8,-2.4,-2.8,-1.3,0.1,-0.1,-0.1,0.1,,-0.8,2.7,-1.8,-0.2,1.5,-2.1,-0.2,0.5,-0.2,,,0.0,,,-0.5,-0.3,0.0,1.1,-1.7,-5.1,-2.2,-1.1,-0.2
200206,-0.7,-1.4,-1.7,1.3,1.5,-0.1,-0.1,-2.1,-1.2,-2.9,-2.0,-2.6,-1.3,0.2,0.0,0.0,-0.1,,-0.6,1.4,-1.8,0.0,1.5,-2.2,0.0,0.4,-0.2,,,0.0,,,-0.1,-0.3,0.0,1.1,-0.6,-4.6,-2.1,-0.7,-0.4
200207,-0.8,-1.5,-1.8,1.3,1.7,-0.2,-0.2,-2.1,-1.2,-2.9,-2.4,-2.5,-1.6,0.1,0.0,0.0,-0.3,,-0.4,1.4,-1.8,-0.3,1.5,-2.4,0.0,0.5,-0.2,,,-0.1,,,0.0,-0.2,0.0,1.1,-0.5,-4.5,-2.2,-0.9,-0.6
200208,-0.9,-1.6,-1.8,0.5,0.8,-0.7,-0.7,-2.3,-1.4,-2.7,-2.9,-2.7,-1.6,0.2,0.0,0.0,-0.1,,-0.5,1.4,-1.8,0.0,1.5,-2.2,0.0,0.2,-0.2,,,-0.1,,,0.0,-0.2,0.1,1.0,-0.5,-4.8,-2.0,-1.1,-0.5
200209,-0.7,-1.5,-1.7,1.5,1.8,-0.8,-0.8,-2.1,-1.2,-2.5,-2.9,-2.6,-2.0,0.2,0.0,0.0,-0.1,,-0.5,1.4,-1.8,-0.2,1.5,-2.2,0.0,0.2,-0.2,,,-0.1,,,0.1,-0.3,0.2,1.0,-0.2,-4.8,-2.0,-0.8,-0.7
200210,-0.9,-1.7,-1.8,-0.3,-0.3,-0.9,-1.0,-1.9,-0.8,-2.4,-2.6,-2.6,-3.4,0.3,-0.1,0.0,0.0,,-0.3,0.3,1.2,-0.1,1.5,-2.2,-0.1,0.3,-0.3,,,-0.2,,,0.0,-0.3,0.2,1.0,-0.3,-4.6,-1.9,-1.3,-0.8
200211,-0.4,-0.7,-1.6,5.8,6.9,-0.7,-0.8,-1.8,-0.9,-2.5,-1.3,-2.5,-3.4,0.2,0.0,0.1,0.2,,-0.3,0.3,1.2,-0.2,1.5,0.2,0.0,0.3,-0.3,,,-0.2,,,0.1,-0.3,0.2,1.0,-0.2,-4.4,-1.9,0.0,-0.8
200212,-0.3,-0.5,-1.5,5.9,7.0,-0.6,-0.7,-1.5,-0.9,-2.1,-0.2,-2.5,-3.4,0.0,0.1,0.2,0.2,,-0.4,0.3,1.2,-0.2,1.5,0.2,0.0,0.3,-0.3,,,-0.1,,,0.1,-0.3,0.1,1.0,-0.1,-4.4,-1.4,0.2,-0.7
200301,-0.4,-0.9,-1.5,3.5,4.1,-0.7,-0.8,-1.6,-0.9,-2.6,0.7,-2.4,-3.4,0.1,0.1,0.1,0.3,,-0.4,0.3,1.2,-0.1,1.5,0.2,0.0,0.3,-0.4,,,-0.1,,,-0.2,-0.4,0.3,1.0,-0.8,-4.4,-1.7,-0.3,-0.7
200302,-0.2,-0.4,-1.5,5.5,6.6,-0.5,-0.7,-1.4,-0.8,-2.4,1.8,-2.3,-3.4,0.1,0.0,0.1,0.2,,-0.7,0.3,1.2,-0.2,1.5,0.2,0.0,-0.4,-0.4,,,-0.1,,,0.3,-0.4,0.3,1.0,0.3,-4.4,-1.6,0.3,-0.8
200303,-0.1,-0.3,-1.3,5.6,6.7,-0.7,-0.8,-1.4,-1.1,-2.0,3.7,-2.2,-3.3,0.3,0.0,0.1,0.3,,-0.6,0.3,1.2,0.0,1.5,0.2,0.0,-0.4,-0.3,,,-0.1,,,0.3,-0.4,0.3,0.9,0.3,-4.3,-1.4,0.5,-0.6
200304,-0.1,-0.4,-1.0,3.7,4.4,-0.7,-0.9,-1.3,-1.0,-2.3,4.5,-2.3,-1.3,0.1,0.3,0.5,1.7,,-1.0,0.1,10.6,0.0,1.5,0.1,-0.2,-0.1,-0.3,,,0.0,,,-0.4,-0.3,0.8,0.3,-0.9,-4.3,-1.5,0.4,0.9
200305,-0.2,-0.8,-1.1,2.0,2.4,-0.5,-0.5,-1.3,-1.0,-2.2,2.8,-2.3,-1.3,0.1,0.4,0.4,1.7,,-0.2,0.1,10.6,-0.1,1.5,0.0,0.0,-0.6,-0.2,,,0.3,,,-0.2,-0.3,0.9,0.2,-0.5,-4.4,-1.4,-0.1,0.8
200306,-0.4,-1.1,-1.2,0.3,0.5,-0.3,-0.5,-1.5,-1.0,-2.2,1.8,-2.3,-1.3,-0.1,0.4,0.4,1.7,,-0.3,0.1,10.4,0.0,1.5,0.1,-0.1,-0.5,-0.2,,,0.3,,,-0.3,-0.3,0.9,0.2,-0.6,-4.5,-1.6,-0.6,0.9
200307,-0.2,-0.9,-0.9,-0.4,-0.4,-0.2,-0.3,-1.1,-0.9,-2.2,1.7,-1.7,-0.7,0.2,0.6,0.7,1.9,,-0.2,0.1,10.4,0.4,1.5,0.0,0.1,-0.3,-0.2,,,0.3,,,0.1,-0.3,0.9,0.2,0.3,-4.3,-1.6,-0.3,1.4
200308,-0.3,-1.2,-1.0,-2.2,-2.5,0.0,-0.2,-1.1,-0.9,-2.4,2.3,-1.5,-0.7,0.3,0.6,0.7,1.6,,-0.4,-0.5,10.4,0.3,1.5,0.0,0.2,0.2,-0.3,,,0.3,,,0.1,-0.4,0.9,0.3,0.4,-4.0,-1.6,-0.7,1.3
200309,-0.2,-0.8,-0.8,-0.4,-0.7,1.2,1.2,-0.9,-0.9,-1.9,2.6,-1.5,-0.4,0.2,0.5,0.6,1.6,,-0.4,-0.5,10.4,0.0,1.5,0.1,0.1,0.2,-0.3,,,0.2,,,0.1,-0.3,0.9,0.3,0.3,-3.9,-1.0,-0.3,1.3
