Period,Value,id
1972-03,29.9,JA0012
1972-04,30.1,JA0012
1972-05,30.3,JA0012
1972-06,30.3,JA0012
1972-07,30.3,JA0012
1972-08,30.6,JA0012
1972-09,30.7,JA0012
1972-10,31.0,JA0012
1972-11,30.8,JA0012
1972-12,31.0,JA0012
1973-01,31.3,JA0012
1973-02,31.6,JA0012
1973-03,32.4,JA0012
1973-04,33.0,JA0012
1973-05,33.6,JA0012
1973-06,33.7,JA0012
1973-07,33.9,JA0012
1973-08,34.2,JA0012
1973-09,35.3,JA0012
1973-10,35.3,JA0012
1973-11,35.7,JA0012
1973-12,37.0,JA0012
1974-01,38.6,JA0012
1974-02,39.9,JA0012
1974-03,40.2,JA0012
1974-04,41.3,JA0012
1974-05,41.4,JA0012
1974-06,41.6,JA0012
1974-07,42.4,JA0012
1974-08,42.9,JA0012
1974-09,43.6,JA0012
1974-10,44.6,JA0012
1974-11,44.9,JA0012
1974-12,45.0,JA0012
1975-01,45.6,JA0012
1975-02,45.6,JA0012
1975-03,46.1,JA0012
1975-04,46.9,JA0012
1975-05,47.0,JA0012
1975-06,47.0,JA0012
1975-07,47.0,JA0012
1975-08,47.0,JA0012
1975-09,48.1,JA0012
1975-10,48.8,JA0012
1975-11,48.6,JA0012
1975-12,48.6,JA0012
1976-01,49.6,JA0012
1976-02,49.9,JA0012
1976-03,50.1,JA0012
1976-04,51.3,JA0012
1976-05,51.4,JA0012
1976-06,51.5,JA0012
1976-07,51.8,JA0012
1976-08,51.3,JA0012
1976-09,52.7,JA0012
1976-10,53.0,JA0012
1976-11,53.0,JA0012
1976-12,53.6,JA0012
1977-01,54.1,JA0012
1977-02,54.4,JA0012
1977-03,54.7,JA0012
1977-04,55.6,JA0012
1977-05,56.1,JA0012
1977-06,55.9,JA0012
1977-07,55.8,JA0012
1977-08,55.8,JA0012
1977-09,56.7,JA0012
1977-10,57.0,JA0012
1977-11,56.3,JA0012
1977-12,56.2,JA0012
1978-01,56.4,JA0012
1978-02,56.7,JA0012
1978-03,57.2,JA0012
1978-04,57.9,JA0012
1978-05,58.1,JA0012
1978-06,57.9,JA0012
1978-07,58.1,JA0012
1978-08,58.1,JA0012
1978-09,58.8,JA0012
1978-10,58.9,JA0012
1978-11,58.3,JA0012
1978-12,58.2,JA0012
1979-01,58.2,JA0012
1979-02,58.1,JA0012
1979-03,58.5,JA0012
1979-04,59.3,JA0012
1979-05,59.9,JA0012
1979-06,59.9,JA0012
1979-07,60.4,JA0012
1979-08,59.9,JA0012
1979-09,60.7,JA0012
1979-10,61.4,JA0012
1979-11,61.2,JA0012
1979-12,61.5,JA0012
1980-01,62.2,JA0012
1980-02,62.7,JA0012
1980-03,63.0,JA0012
1980-04,64.2,JA0012
1980-05,64.8,JA0012
1980-06,65.1,JA0012
1980-07,65.1,JA0012
1980-08,65.0,JA0012
1980-09,66.1,JA0012
1980-10,66.2,JA0012
1980-11,66.4,JA0012
1980-12,66.1,JA0012
1981-01,66.7,JA0012
1981-02,66.7,JA0012
1981-03,67.0,JA0012
1981-04,67.6,JA0012
1981-05,68.1,JA0012
1981-06,68.1,JA0012
1981-07,68.0,JA0012
1981-08,67.6,JA0012
1981-09,68.7,JA0012
1981-10,69.0,JA0012
1981-11,68.7,JA0012
1981-12,69.0,JA0012
1982-01,69.0,JA0012
1982-02,68.7,JA0012
1982-03,68.9,JA0012
1982-04,69.4,JA0012
1982-05,69.7,JA0012
1982-06,69.7,JA0012
1982-07,69.2,JA0012
1982-08,69.7,JA0012
1982-09,70.9,JA0012
1982-10,71.1,JA0012
1982-11,70.3,JA0012
1982-12,70.2,JA0012
1983-01,70.3,JA0012
1983-02,70.1,JA0012
1983-03,70.5,JA0012
1983-04,70.7,JA0012
1983-05,71.6,JA0012
1983-06,71.0,JA0012
1983-07,70.7,JA0012
1983-08,70.5,JA0012
1983-09,71.4,JA0012
1983-10,72.1,JA0012
1983-11,71.6,JA0012
1983-12,71.4,JA0012
1984-01,71.6,JA0012
1984-02,72.1,JA0012
1984-03,72.3,JA0012
1984-04,72.4,JA0012
1984-05,73.0,JA0012
1984-06,72.4,JA0012
1984-07,72.5,JA0012
1984-08,71.9,JA0012
1984-09,73.0,JA0012
1984-10,73.6,JA0012
1984-11,73.2,JA0012
1984-12,73.3,JA0012
1985-01,73.6,JA0012
1985-02,73.3,JA0012
1985-03,73.6,JA0012
1985-04,74.1,JA0012
1985-05,74.1,JA0012
1985-06,74.1,JA0012
1985-07,74.3,JA0012
1985-08,74.1,JA0012
1985-09,74.2,JA0012
1985-10,74.9,JA0012
1985-11,74.2,JA0012
1985-12,74.3,JA0012
1986-01,74.7,JA0012
1986-02,74.5,JA0012
1986-03,74.4,JA0012
1986-04,74.7,JA0012
1986-05,74.9,JA0012
1986-06,74.4,JA0012
1986-07,74.2,JA0012
1986-08,74.0,JA0012
1986-09,74.4,JA0012
1986-10,74.4,JA0012
1986-11,74.1,JA0012
1986-12,73.9,JA0012
1987-01,73.6,JA0012
1987-02,73.5,JA0012
1987-03,73.9,JA0012
1987-04,74.5,JA0012
1987-05,74.7,JA0012
1987-06,74.4,JA0012
1987-07,73.9,JA0012
1987-08,74.1,JA0012
1987-09,74.8,JA0012
1987-10,74.8,JA0012
1987-11,74.4,JA0012
1987-12,74.3,JA0012
1988-01,74.1,JA0012
1988-02,73.9,JA0012
1988-03,74.2,JA0012
1988-04,74.5,JA0012
1988-05,74.6,JA0012
1988-06,74.4,JA0012
1988-07,74.3,JA0012
1988-08,74.5,JA0012
1988-09,75.2,JA0012
1988-10,75.6,JA0012
1988-11,75.2,JA0012
1988-12,75.0,JA0012
1989-01,74.7,JA0012
1989-02,74.5,JA0012
1989-03,74.9,JA0012
1989-04,76.3,JA0012
1989-05,76.8,JA0012
1989-06,76.7,JA0012
1989-07,76.5,JA0012
1989-08,76.4,JA0012
1989-09,77.1,JA0012
1989-10,77.8,JA0012
1989-11,76.9,JA0012
1989-12,76.9,JA0012
1990-01,77.2,JA0012
1990-02,77.4,JA0012
1990-03,77.7,JA0012
1990-04,78.4,JA0012
1990-05,78.8,JA0012
1990-06,78.4,JA0012
1990-07,78.3,JA0012
1990-08,78.6,JA0012
1990-09,79.2,JA0012
1990-10,80.2,JA0012
1990-11,80.0,JA0012
1990-12,79.8,JA0012
1991-01,80.5,JA0012
1991-02,80.2,JA0012
1991-03,80.6,JA0012
1991-04,81.1,JA0012
1991-05,81.5,JA0012
1991-06,81.1,JA0012
1991-07,81.0,JA0012
1991-08,81.2,JA0012
1991-09,81.3,JA0012
1991-10,82.2,JA0012
1991-11,82.4,JA0012
1991-12,82.0,JA0012
1992-01,81.8,JA0012
1992-02,81.7,JA0012
1992-03,82.0,JA0012
1992-04,83.1,JA0012
1992-05,83.1,JA0012
1992-06,82.9,JA0012
1992-07,82.2,JA0012
1992-08,82.5,JA0012
1992-09,83.0,JA0012
1992-10,83.0,JA0012
1992-11,82.8,JA0012
1992-12,82.8,JA0012
1993-01,82.7,JA0012
1993-02,82.8,JA0012
1993-03,83.1,JA0012
1993-04,83.5,JA0012
1993-05,83.7,JA0012
1993-06,83.6,JA0012
1993-07,83.8,JA0012
1993-08,84.0,JA0012
1993-09,84.1,JA0012
1993-10,84.0,JA0012
1993-11,83.5,JA0012
1993-12,83.5,JA0012
1994-01,83.6,JA0012
1994-02,83.5,JA0012
1994-03,84.0,JA0012
1994-04,84.1,JA0012
1994-05,84.3,JA0012
1994-06,83.9,JA0012
1994-07,83.5,JA0012
1994-08,83.9,JA0012
1994-09,84.1,JA0012
1994-10,84.5,JA0012
1994-11,84.2,JA0012
1994-12,83.9,JA0012
1995-01,84.0,JA0012
1995-02,83.6,JA0012
1995-03,83.6,JA0012
1995-04,83.9,JA0012
1995-05,84.0,JA0012
1995-06,84.0,JA0012
1995-07,83.4,JA0012
1995-08,83.4,JA0012
1995-09,84.0,JA0012
1995-10,83.8,JA0012
1995-11,83.4,JA0012
1995-12,83.4,JA0012
1996-01,83.3,JA0012
1996-02,83.2,JA0012
1996-03,83.4,JA0012
1996-04,83.9,JA0012
1996-05,84.0,JA0012
1996-06,83.7,JA0012
1996-07,83.6,JA0012
1996-08,83.5,JA0012
1996-09,83.9,JA0012
1996-10,84.0,JA0012
1996-11,83.7,JA0012
1996-12,83.9,JA0012
1997-01,83.6,JA0012
1997-02,83.4,JA0012
1997-03,83.5,JA0012
1997-04,85.5,JA0012
1997-05,85.6,JA0012
1997-06,85.6,JA0012
1997-07,85.2,JA0012
1997-08,85.3,JA0012
1997-09,86.0,JA0012
1997-10,86.2,JA0012
1997-11,85.5,JA0012
1997-12,85.4,JA0012
1998-01,85.3,JA0012
1998-02,85.1,JA0012
1998-03,85.5,JA0012
1998-04,85.7,JA0012
1998-05,86.0,JA0012
1998-06,85.6,JA0012
1998-07,85.0,JA0012
1998-08,84.9,JA0012
1998-09,85.7,JA0012
1998-10,86.4,JA0012
1998-11,86.3,JA0012
1998-12,85.9,JA0012
1999-01,85.5,JA0012
1999-02,85.1,JA0012
1999-03,85.1,JA0012
1999-04,85.5,JA0012
1999-05,85.6,JA0012
1999-06,85.3,JA0012
1999-07,84.9,JA0012
1999-08,85.1,JA0012
1999-09,85.5,JA0012
1999-10,85.7,JA0012
1999-11,85.1,JA0012
1999-12,84.8,JA0012
2000-01,84.6,JA0012
2000-02,84.4,JA0012
2000-03,84.6,JA0012
2000-04,84.8,JA0012
2000-05,84.9,JA0012
2000-06,84.6,JA0012
2000-07,84.4,JA0012
2000-08,84.6,JA0012
2000-09,84.5,JA0012
2000-10,84.5,JA0012
2000-11,84.2,JA0012
2000-12,84.4,JA0012
2001-01,84.3,JA0012
2001-02,84.0,JA0012
2001-03,83.9,JA0012
2001-04,83.9,JA0012
2001-05,84.1,JA0012
2001-06,83.8,JA0012
2001-07,83.4,JA0012
2001-08,83.9,JA0012
2001-09,83.7,JA0012
2001-10,83.7,JA0012
2001-11,83.1,JA0012
2001-12,83.0,JA0012
2002-01,82.8,JA0012
2002-02,82.4,JA0012
2002-03,82.6,JA0012
2002-04,82.8,JA0012
2002-05,83.2,JA0012
2002-06,83.1,JA0012
2002-07,82.8,JA0012
2002-08,83.0,JA0012
2002-09,82.9,JA0012
2002-10,82.8,JA0012
2002-11,82.8,JA0012
2002-12,82.8,JA0012
2003-01,82.4,JA0012
2003-02,82.2,JA0012
2003-03,82.4,JA0012
2003-04,82.8,JA0012
2003-05,82.9,JA0012
2003-06,82.7,JA0012
2003-07,82.5,JA0012
2003-08,82.7,JA0012
2003-09,82.8,JA0012
2003-10,82.8,JA0012
2003-11,82.3,JA0012
2003-12,82.4,JA0012
2004-01,82.2,JA0012
2004-02,82.2,JA0012
2004-03,82.3,JA0012
2004-04,82.3,JA0012
2004-05,82.5,JA0012
2004-06,82.7,JA0012
2004-07,82.3,JA0012
2004-08,82.5,JA0012
2004-09,82.8,JA0012
2004-10,83.3,JA0012
2004-11,83.1,JA0012
2004-12,82.7,JA0012
2005-01,82.3,JA0012
2005-02,82.0,JA0012
2005-03,82.3,JA0012
2005-04,82.4,JA0012
2005-05,82.6,JA0012
2005-06,82.2,JA0012
2005-07,82.0,JA0012
2005-08,82.2,JA0012
2005-09,82.4,JA0012
2005-10,82.4,JA0012
2005-11,82.1,JA0012
2005-12,82.1,JA0012
2006-01,82.3,JA0012
2006-02,81.9,JA0012
2006-03,82.1,JA0012
2006-04,82.3,JA0012
2006-05,82.7,JA0012
2006-06,82.7,JA0012
2006-07,82.4,JA0012
2006-08,83.0,JA0012
2006-09,83.1,JA0012
2006-10,82.9,JA0012
2006-11,82.4,JA0012
2006-12,82.4,JA0012
2007-01,82.3,JA0012
2007-02,81.8,JA0012
2007-03,82.1,JA0012
2007-04,82.3,JA0012
2007-05,82.7,JA0012
2007-06,82.5,JA0012
2007-07,82.3,JA0012
2007-08,82.8,JA0012
2007-09,82.9,JA0012
2007-10,83.1,JA0012
2007-11,82.9,JA0012
2007-12,83.2,JA0012
2008-01,83.0,JA0012
2008-02,82.7,JA0012
2008-03,83.2,JA0012
2008-04,83.2,JA0012
2008-05,83.9,JA0012
2008-06,84.4,JA0012
2008-07,84.6,JA0012
2008-08,84.9,JA0012
2008-09,84.9,JA0012
2008-10,84.8,JA0012
2008-11,83.9,JA0012
2008-12,83.5,JA0012
2009-01,83.0,JA0012
2009-02,82.7,JA0012
2009-03,83.0,JA0012
2009-04,83.1,JA0012
2009-05,82.9,JA0012
2009-06,82.7,JA0012
2009-07,82.4,JA0012
2009-08,82.7,JA0012
2009-09,82.7,JA0012
2009-10,82.3,JA0012
2009-11,82.1,JA0012
2009-12,82.0,JA0012
2010-01,82.1,JA0012
2010-02,82.0,JA0012
2010-03,82.3,JA0012
2010-04,82.4,JA0012
2010-05,82.3,JA0012
2010-06,82.1,JA0012
2010-07,81.5,JA0012
2010-08,81.7,JA0012
2010-09,81.9,JA0012
2010-10,82.2,JA0012
2010-11,81.9,JA0012
2010-12,81.7,JA0012
2011-01,81.6,JA0012
2011-02,81.6,JA0012
2011-03,81.8,JA0012
2011-04,82.0,JA0012
2011-05,81.9,JA0012
2011-06,81.8,JA0012
2011-07,81.8,JA0012
2011-08,81.9,JA0012
2011-09,81.9,JA0012
2011-10,82.0,JA0012
2011-11,81.5,JA0012
2011-12,81.5,JA0012
2012-01,81.7,JA0012
2012-02,81.9,JA0012
2012-03,82.4,JA0012
2012-04,82.4,JA0012
2012-05,82.2,JA0012
2012-06,81.7,JA0012
2012-07,81.4,JA0012
2012-08,81.5,JA0012
2012-09,81.7,JA0012
2012-10,81.7,JA0012
2012-11,81.4,JA0012
2012-12,81.4,JA0012
2013-01,81.5,JA0012
2013-02,81.3,JA0012
2013-03,81.5,JA0012
2013-04,81.8,JA0012
2013-05,81.9,JA0012
2013-06,81.9,JA0012
2013-07,82.2,JA0012
2013-08,82.5,JA0012
2013-09,82.8,JA0012
2013-10,82.9,JA0012
2013-11,82.9,JA0012
2013-12,83.0,JA0012
2014-01,82.9,JA0012
2014-02,82.9,JA0012
2014-03,83.1,JA0012
2014-04,85.2,JA0012
2014-05,85.6,JA0012
2014-06,85.5,JA0012
2014-07,85.6,JA0012
2014-08,85.8,JA0012
2014-09,86.0,JA0012
2014-10,85.7,JA0012
2014-11,85.3,JA0012
2014-12,85.4,JA0012
2015-01,85.3,JA0012
2015-02,85.1,JA0012
2015-03,85.5,JA0012
2015-04,86.0,JA0012
2015-05,86.2,JA0012
2015-06,86.0,JA0012
2015-07,85.8,JA0012
2015-08,85.9,JA0012
2015-09,86.0,JA0012
2015-10,86.0,JA0012
2015-11,85.6,JA0012
2015-12,85.6,JA0012
2016-01,85.3,JA0012
2016-02,85.4,JA0012
2016-03,85.5,JA0012
2016-04,85.7,JA0012
2016-05,85.8,JA0012
2016-06,85.7,JA0012
2016-07,85.5,JA0012
2016-08,85.5,JA0012
2016-09,85.6,JA0012
2016-10,86.2,JA0012
2016-11,86.2,JA0012
2016-12,86.0,JA0012
2017-01,85.8,JA0012
2017-02,85.7,JA0012
2017-03,85.7,JA0012
2017-04,86.1,JA0012
2017-05,86.2,JA0012
2017-06,86.1,JA0012
2017-07,85.9,JA0012
2017-08,86.2,JA0012
2017-09,86.4,JA0012
2017-10,86.4,JA0012
2017-11,86.8,JA0012
2017-12,87.1,JA0012
2018-01,87.2,JA0012
2018-02,87.2,JA0012
2018-03,86.9,JA0012
2018-04,86.8,JA0012
2018-05,86.9,JA0012
2018-06,86.8,JA0012
2018-07,86.9,JA0012
2018-08,87.5,JA0012
2018-09,87.6,JA0012
2018-10,87.9,JA0012
2018-11,87.7,JA0012
2018-12,87.3,JA0012
2019-01,87.4,JA0012
2019-02,87.4,JA0012
2019-03,87.4,JA0012
2019-04,87.7,JA0012
2019-05,87.7,JA0012
2019-06,87.5,JA0012
2019-07,87.5,JA0012
2019-08,87.7,JA0012
2019-09,87.8,JA0012
2019-10,88.1,JA0012
2019-11,88.2,JA0012
2019-12,88.2,JA0012
2020-01,88.2,JA0012
2020-02,88.0,JA0012
2020-03,88.0,JA0012
2020-04,87.9,JA0012
2020-05,87.8,JA0012
2020-06,87.6,JA0012
2020-07,87.7,JA0012
2020-08,87.8,JA0012
2020-09,87.6,JA0012
2020-10,87.5,JA0012
2020-11,87.2,JA0012
2020-12,87.0,JA0012
2021-01,87.5,JA0012
2021-02,87.4,JA0012
2021-03,87.6,JA0012
2021-04,86.7,JA0012
2021-05,87.0,JA0012
2021-06,87.1,JA0012
2021-07,87.4,JA0012
2021-08,87.4,JA0012
2021-09,87.7,JA0012
2021-10,87.6,JA0012
2021-11,87.8,JA0012
2021-12,87.8,JA0012
2022-01,88.0,JA0012
2022-02,88.4,JA0012
2022-03,88.8,JA0012
2022-04,89.3,JA0012
2022-05,89.6,JA0012
2022-06,89.6,JA0012
2022-07,90.1,JA0012
2022-08,90.5,JA0012
2022-09,90.9,JA0012
2022-10,91.5,JA0012
2022-11,91.8,JA0012
2022-12,92.0,JA0012
2023-01,92.5,JA0012
2023-02,91.8,JA0012
2023-03,92.2,JA0012
2023-04,92.9,JA0012
2023-05,93.0,JA0012
2023-06,93.1,JA0012
2023-07,93.6,JA0012
2023-08,93.8,JA0012
2023-09,94.1,JA0012
2023-10,95.1,JA0012
2023-11,94.8,JA0012
2023-12,94.7,JA0012
2024-01,94.8,JA0012
2024-02,94.8,JA0012
2024-03,95.1,JA0012
2024-04,95.6,JA0012
2024-05,96.0,JA0012
2024-06,96.1,JA0012
2024-07,96.5,JA0012
2024-08,97.1,JA0012
2024-09,96.8,JA0012
2024-10,97.5,JA0012
2024-11,98.0,JA0012
2024-12,98.7,JA0012
2025-01,99.2,JA0012
2025-02,98.8,JA0012
2025-03,99.1,JA0012
2025-04,99.6,JA0012
2025-05,100.0,JA0012
2025-06,99.9,JA0012
2025-07,100.1,JA0012
2025-08,100.3,JA0012
2025-09,100.1,JA0012
2025-10,100.8,JA0012
2025-11,101.2,JA0012
2025-12,101.0,JA0012
2026-01,100.9,JA0012
2026-02,100.2,JA0012
2026-03,100.7,JA0012
2026-04,101.1,JA0012
2026-05,101.7,JA0012
2026-06,101.8,JA0012
2026-07,102.4,JA0012
2026-08,102.5,JA0012
1970-01,27.5,JA0013
1970-02,27.5,JA0013
1970-03,27.6,JA0013
1970-04,27.8,JA0013
1970-05,27.9,JA0013
1970-06,27.9,JA0013
1970-07,28.0,JA0013
1970-08,28.1,JA0013
1970-09,28.4,JA0013
1970-10,28.7,JA0013
1970-11,28.8,JA0013
1970-12,29.1,JA0013
1971-01,29.2,JA0013
1971-02,29.2,JA0013
1971-03,29.3,JA0013
1971-04,29.6,JA0013
1971-05,29.9,JA0013
1971-06,30.1,JA0013
1971-07,30.1,JA0013
1971-08,30.1,JA0013
1971-09,30.4,JA0013
1971-10,30.5,JA0013
1971-11,30.6,JA0013
1971-12,30.7,JA0013
1972-01,30.7,JA0013
1972-02,30.8,JA0013
1972-03,30.9,JA0013
1972-04,31.2,JA0013
1972-05,31.3,JA0013
1972-06,31.6,JA0013
1972-07,31.6,JA0013
1972-08,31.7,JA0013
1972-09,31.8,JA0013
1972-10,32.2,JA0013
1972-11,32.3,JA0013
1972-12,32.5,JA0013
1973-01,32.7,JA0013
1973-02,33.1,JA0013
1973-03,33.6,JA0013
1973-04,34.1,JA0013
1973-05,34.6,JA0013
1973-06,35.0,JA0013
1973-07,35.2,JA0013
1973-08,35.4,JA0013
1973-09,36.1,JA0013
1973-10,36.5,JA0013
1973-11,37.1,JA0013
1973-12,38.2,JA0013
1974-01,39.5,JA0013
1974-02,40.6,JA0013
1974-03,40.9,JA0013
1974-04,41.6,JA0013
1974-05,42.3,JA0013
1974-06,42.8,JA0013
1974-07,43.3,JA0013
1974-08,43.5,JA0013
1974-09,44.1,JA0013
1974-10,45.5,JA0013
1974-11,46.1,JA0013
1974-12,46.3,JA0013
1975-01,46.6,JA0013
1975-02,46.7,JA0013
1975-03,46.9,JA0013
1975-04,47.7,JA0013
1975-05,47.9,JA0013
1975-06,48.2,JA0013
1975-07,48.4,JA0013
1975-08,48.2,JA0013
1975-09,49.1,JA0013
1975-10,49.4,JA0013
1975-11,49.6,JA0013
1975-12,49.8,JA0013
1976-01,50.3,JA0013
1976-02,50.6,JA0013
1976-03,50.8,JA0013
1976-04,51.8,JA0013
1976-05,52.2,JA0013
1976-06,52.4,JA0013
1976-07,52.8,JA0013
1976-08,52.7,JA0013
1976-09,53.6,JA0013
1976-10,53.8,JA0013
1976-11,54.2,JA0013
1976-12,55.0,JA0013
1977-01,55.0,JA0013
1977-02,55.1,JA0013
1977-03,55.3,JA0013
1977-04,56.2,JA0013
1977-05,56.8,JA0013
1977-06,57.0,JA0013
1977-07,57.1,JA0013
1977-08,56.9,JA0013
1977-09,57.6,JA0013
1977-10,57.9,JA0013
1977-11,58.0,JA0013
1977-12,58.1,JA0013
1978-01,58.0,JA0013
1978-02,58.2,JA0013
1978-03,58.4,JA0013
1978-04,59.0,JA0013
1978-05,59.4,JA0013
1978-06,59.4,JA0013
1978-07,59.6,JA0013
1978-08,59.4,JA0013
1978-09,59.8,JA0013
1978-10,59.9,JA0013
1978-11,60.0,JA0013
1978-12,60.1,JA0013
1979-01,60.0,JA0013
1979-02,59.9,JA0013
1979-03,60.2,JA0013
1979-04,60.8,JA0013
1979-05,61.2,JA0013
1979-06,61.6,JA0013
1979-07,61.8,JA0013
1979-08,61.5,JA0013
1979-09,62.2,JA0013
1979-10,62.5,JA0013
1979-11,62.7,JA0013
1979-12,63.0,JA0013
1980-01,63.2,JA0013
1980-02,63.4,JA0013
1980-03,63.9,JA0013
1980-04,65.4,JA0013
1980-05,66.3,JA0013
1980-06,66.7,JA0013
1980-07,66.9,JA0013
1980-08,66.5,JA0013
1980-09,67.2,JA0013
1980-10,67.6,JA0013
1980-11,67.8,JA0013
1980-12,67.9,JA0013
1981-01,67.9,JA0013
1981-02,67.8,JA0013
1981-03,67.9,JA0013
1981-04,68.4,JA0013
1981-05,69.3,JA0013
1981-06,69.5,JA0013
1981-07,69.4,JA0013
1981-08,69.2,JA0013
1981-09,70.0,JA0013
1981-10,70.3,JA0013
1981-11,70.5,JA0013
1981-12,70.6,JA0013
1982-01,70.4,JA0013
1982-02,70.2,JA0013
1982-03,70.3,JA0013
1982-04,70.8,JA0013
1982-05,71.4,JA0013
1982-06,71.6,JA0013
1982-07,71.5,JA0013
1982-08,71.3,JA0013
1982-09,72.0,JA0013
1982-10,72.3,JA0013
1982-11,72.4,JA0013
1982-12,72.4,JA0013
1983-01,72.1,JA0013
1983-02,71.8,JA0013
1983-03,71.9,JA0013
1983-04,72.2,JA0013
1983-05,72.8,JA0013
1983-06,72.8,JA0013
1983-07,72.7,JA0013
1983-08,72.2,JA0013
1983-09,73.1,JA0013
1983-10,73.4,JA0013
1983-11,73.6,JA0013
1983-12,73.6,JA0013
1984-01,73.3,JA0013
1984-02,73.2,JA0013
1984-03,73.3,JA0013
1984-04,73.7,JA0013
1984-05,74.5,JA0013
1984-06,74.4,JA0013
1984-07,74.3,JA0013
1984-08,73.8,JA0013
1984-09,74.7,JA0013
1984-10,75.2,JA0013
1984-11,75.3,JA0013
1984-12,75.3,JA0013
1985-01,75.1,JA0013
1985-02,74.9,JA0013
1985-03,75.1,JA0013
1985-04,75.6,JA0013
1985-05,75.8,JA0013
1985-06,75.9,JA0013
1985-07,75.8,JA0013
1985-08,75.7,JA0013
1985-09,76.0,JA0013
1985-10,76.2,JA0013
1985-11,76.3,JA0013
1985-12,76.3,JA0013
1986-01,76.2,JA0013
1986-02,76.1,JA0013
1986-03,76.2,JA0013
1986-04,76.5,JA0013
1986-05,76.8,JA0013
1986-06,76.5,JA0013
1986-07,76.3,JA0013
1986-08,76.0,JA0013
1986-09,76.3,JA0013
1986-10,76.5,JA0013
1986-11,76.4,JA0013
1986-12,76.4,JA0013
1987-01,76.0,JA0013
1987-02,76.0,JA0013
1987-03,76.2,JA0013
1987-04,76.6,JA0013
1987-05,76.6,JA0013
1987-06,76.7,JA0013
1987-07,76.6,JA0013
1987-08,76.5,JA0013
1987-09,76.7,JA0013
1987-10,76.9,JA0013
1987-11,76.9,JA0013
1987-12,76.9,JA0013
1988-01,76.5,JA0013
1988-02,76.4,JA0013
1988-03,76.5,JA0013
1988-04,76.8,JA0013
1988-05,76.9,JA0013
1988-06,76.9,JA0013
1988-07,76.8,JA0013
1988-08,76.7,JA0013
1988-09,77.0,JA0013
1988-10,77.2,JA0013
1988-11,77.3,JA0013
1988-12,77.4,JA0013
1989-01,77.1,JA0013
1989-02,77.1,JA0013
1989-03,77.3,JA0013
1989-04,78.7,JA0013
1989-05,79.1,JA0013
1989-06,79.1,JA0013
1989-07,79.1,JA0013
1989-08,78.9,JA0013
1989-09,79.3,JA0013
1989-10,79.5,JA0013
1989-11,79.6,JA0013
1989-12,79.7,JA0013
1990-01,79.6,JA0013
1990-02,79.5,JA0013
1990-03,79.8,JA0013
1990-04,80.4,JA0013
1990-05,80.7,JA0013
1990-06,80.7,JA0013
1990-07,80.7,JA0013
1990-08,80.7,JA0013
1990-09,81.3,JA0013
1990-10,81.8,JA0013
1990-11,82.1,JA0013
1990-12,82.3,JA0013
1991-01,82.2,JA0013
1991-02,82.0,JA0013
1991-03,82.3,JA0013
1991-04,82.8,JA0013
1991-05,83.1,JA0013
1991-06,83.2,JA0013
1991-07,83.2,JA0013
1991-08,83.1,JA0013
1991-09,83.6,JA0013
1991-10,83.8,JA0013
1991-11,84.0,JA0013
1991-12,84.1,JA0013
1992-01,83.9,JA0013
1992-02,83.9,JA0013
1992-03,84.2,JA0013
1992-04,84.9,JA0013
1992-05,85.3,JA0013
1992-06,85.3,JA0013
1992-07,85.1,JA0013
1992-08,85.0,JA0013
1992-09,85.4,JA0013
1992-10,85.6,JA0013
1992-11,85.7,JA0013
1992-12,85.8,JA0013
1993-01,85.3,JA0013
1993-02,85.3,JA0013
1993-03,85.6,JA0013
1993-04,86.1,JA0013
1993-05,86.3,JA0013
1993-06,86.4,JA0013
1993-07,86.1,JA0013
1993-08,86.1,JA0013
1993-09,86.4,JA0013
1993-10,86.5,JA0013
1993-11,86.5,JA0013
1993-12,86.5,JA0013
1994-01,86.1,JA0013
1994-02,86.1,JA0013
1994-03,86.4,JA0013
1994-04,86.9,JA0013
1994-05,87.2,JA0013
1994-06,87.1,JA0013
1994-07,86.8,JA0013
1994-08,86.7,JA0013
1994-09,86.9,JA0013
1994-10,86.9,JA0013
1994-11,86.9,JA0013
1994-12,86.9,JA0013
1995-01,86.6,JA0013
1995-02,86.4,JA0013
1995-03,86.6,JA0013
1995-04,86.9,JA0013
1995-05,87.0,JA0013
1995-06,86.9,JA0013
1995-07,86.6,JA0013
1995-08,86.5,JA0013
1995-09,87.0,JA0013
1995-10,87.0,JA0013
1995-11,87.0,JA0013
1995-12,87.0,JA0013
1996-01,86.4,JA0013
1996-02,86.4,JA0013
1996-03,86.6,JA0013
1996-04,87.0,JA0013
1996-05,87.0,JA0013
1996-06,87.0,JA0013
1996-07,86.9,JA0013
1996-08,86.7,JA0013
1996-09,87.1,JA0013
1996-10,87.2,JA0013
1996-11,87.3,JA0013
1996-12,87.2,JA0013
1997-01,86.9,JA0013
1997-02,86.8,JA0013
1997-03,87.0,JA0013
1997-04,88.7,JA0013
1997-05,88.9,JA0013
1997-06,88.8,JA0013
1997-07,88.6,JA0013
1997-08,88.5,JA0013
1997-09,89.2,JA0013
1997-10,89.3,JA0013
1997-11,89.2,JA0013
1997-12,89.1,JA0013
1998-01,88.6,JA0013
1998-02,88.3,JA0013
1998-03,88.6,JA0013
1998-04,88.9,JA0013
1998-05,88.9,JA0013
1998-06,88.8,JA0013
1998-07,88.5,JA0013
1998-08,88.4,JA0013
1998-09,88.8,JA0013
